iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,18-10-2020,40141,438,62.571,1488,15,2.143,975.983,10.649,1.521,36.179,0.365,0.052,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,19-10-2020,40141,0,62.571,1488,0,2.143,975.983,0,1.521,36.179,0,0.052,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,20-10-2020,40141,0,62.571,1488,0,2.143,975.983,0,1.521,36.179,0,0.052,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,21-10-2020,40141,0,62.571,1488,0,2.143,975.983,0,1.521,36.179,0,0.052,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,22-10-2020,40141,0,62.571,1488,0,2.143,975.983,0,1.521,36.179,0,0.052,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,23-10-2020,40141,0,62.571,1488,0,2.143,975.983,0,1.521,36.179,0,0.052,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,24-10-2020,40141,0,62.571,1488,0,2.143,975.983,0,1.521,36.179,0,0.052,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,25-10-2020,40768,627,89.571,1511,23,3.286,991.228,15.245,2.178,36.738,0.559,0.08,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,26-10-2020,40768,0,89.571,1511,0,3.286,991.228,0,2.178,36.738,0,0.08,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,27-10-2020,40768,0,89.571,1511,0,3.286,991.228,0,2.178,36.738,0,0.08,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,28-10-2020,40768,0,89.571,1511,0,3.286,991.228,0,2.178,36.738,0,0.08,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,29-10-2020,40768,0,89.571,1511,0,3.286,991.228,0,2.178,36.738,0,0.08,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,30-10-2020,40768,0,89.571,1511,0,3.286,991.228,0,2.178,36.738,0,0.08,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,31-10-2020,40768,0,89.571,1511,0,3.286,991.228,0,2.178,36.738,0,0.08,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,01-11-2020,41425,657,93.857,1536,25,3.571,1007.202,15.974,2.282,37.346,0.608,0.087,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,02-11-2020,41425,0,93.857,1536,0,3.571,1007.202,0,2.282,37.346,0,0.087,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,03-11-2020,41425,0,93.857,1536,0,3.571,1007.202,0,2.282,37.346,0,0.087,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,04-11-2020,41425,0,93.857,1536,0,3.571,1007.202,0,2.282,37.346,0,0.087,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,05-11-2020,41425,0,93.857,1536,0,3.571,1007.202,0,2.282,37.346,0,0.087,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,06-11-2020,41425,0,93.857,1536,0,3.571,1007.202,0,2.282,37.346,0,0.087,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,07-11-2020,41425,0,93.857,1536,0,3.571,1007.202,0,2.282,37.346,0,0.087,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,08-11-2020,42033,608,86.857,1556,20,2.857,1021.985,14.783,2.112,37.832,0.486,0.069,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,09-11-2020,42033,0,86.857,1556,0,2.857,1021.985,0,2.112,37.832,0,0.069,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,10-11-2020,42033,0,86.857,1556,0,2.857,1021.985,0,2.112,37.832,0,0.069,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,11-11-2020,42033,0,86.857,1556,0,2.857,1021.985,0,2.112,37.832,0,0.069,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,12-11-2020,42033,0,86.857,1556,0,2.857,1021.985,0,2.112,37.832,0,0.069,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,13-11-2020,42033,0,86.857,1556,0,2.857,1021.985,0,2.112,37.832,0,0.069,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,14-11-2020,42033,0,86.857,1556,0,2.857,1021.985,0,2.112,37.832,0,0.069,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,15-11-2020,43035,1002,143.143,1605,49,7,1046.348,24.363,3.48,39.024,1.191,0.17,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,16-11-2020,43035,0,143.143,1605,0,7,1046.348,0,3.48,39.024,0,0.17,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,17-11-2020,43035,0,143.143,1605,0,7,1046.348,0,3.48,39.024,0,0.17,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,18-11-2020,43035,0,143.143,1605,0,7,1046.348,0,3.48,39.024,0,0.17,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,19-11-2020,43035,0,143.143,1605,0,7,1046.348,0,3.48,39.024,0,0.17,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,20-11-2020,43035,0,143.143,1605,0,7,1046.348,0,3.48,39.024,0,0.17,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,21-11-2020,43035,0,143.143,1605,0,7,1046.348,0,3.48,39.024,0,0.17,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,22-11-2020,44503,1468,209.714,1675,70,10,1082.041,35.693,5.099,40.726,1.702,0.243,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,23-11-2020,44503,0,209.714,1675,0,10,1082.041,0,5.099,40.726,0,0.243,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,24-11-2020,44503,0,209.714,1675,0,10,1082.041,0,5.099,40.726,0,0.243,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,25-11-2020,44503,0,209.714,1675,0,10,1082.041,0,5.099,40.726,0,0.243,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,26-11-2020,44503,0,209.714,1675,0,10,1082.041,0,5.099,40.726,0,0.243,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,27-11-2020,44503,0,209.714,1675,0,10,1082.041,0,5.099,40.726,0,0.243,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,28-11-2020,44503,0,209.714,1675,0,10,1082.041,0,5.099,40.726,0,0.243,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,29-11-2020,45966,1463,209,1752,77,11,1117.612,35.571,5.082,42.598,1.872,0.267,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,30-11-2020,45966,0,209,1752,0,11,1117.612,0,5.082,42.598,0,0.267,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,01-12-2020,45966,0,209,1752,0,11,1117.612,0,5.082,42.598,0,0.267,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,02-12-2020,45966,0,209,1752,0,11,1117.612,0,5.082,42.598,0,0.267,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,03-12-2020,45966,0,209,1752,0,11,1117.612,0,5.082,42.598,0,0.267,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,04-12-2020,45966,0,209,1752,0,11,1117.612,0,5.082,42.598,0,0.267,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,05-12-2020,45966,0,209,1752,0,11,1117.612,0,5.082,42.598,0,0.267,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,06-12-2020,47641,1675,239.286,1865,113,16.143,1158.338,40.726,5.818,45.345,2.747,0.392,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,07-12-2020,47641,0,239.286,1865,0,16.143,1158.338,0,5.818,45.345,0,0.392,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,08-12-2020,47641,0,239.286,1865,0,16.143,1158.338,0,5.818,45.345,0,0.392,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,09-12-2020,47641,0,239.286,1865,0,16.143,1158.338,0,5.818,45.345,0,0.392,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,10-12-2020,47641,0,239.286,1865,0,16.143,1158.338,0,5.818,45.345,0,0.392,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,11-12-2020,47641,0,239.286,1865,0,16.143,1158.338,0,5.818,45.345,0,0.392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,12-12-2020,47641,0,239.286,1865,0,16.143,1158.338,0,5.818,45.345,0,0.392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,13-12-2020,48952,1311,187.286,1960,95,13.571,1190.213,31.875,4.554,47.655,2.31,0.33,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,14-12-2020,48952,0,187.286,1960,0,13.571,1190.213,0,4.554,47.655,0,0.33,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,15-12-2020,48952,0,187.286,1960,0,13.571,1190.213,0,4.554,47.655,0,0.33,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,16-12-2020,48952,0,187.286,1960,0,13.571,1190.213,0,4.554,47.655,0,0.33,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,17-12-2020,48952,0,187.286,1960,0,13.571,1190.213,0,4.554,47.655,0,0.33,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,18-12-2020,48952,0,187.286,1960,0,13.571,1190.213,0,4.554,47.655,0,0.33,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,19-12-2020,48952,0,187.286,1960,0,13.571,1190.213,0,4.554,47.655,0,0.33,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,20-12-2020,50536,1584,226.286,2054,94,13.429,1228.726,38.513,5.502,49.941,2.286,0.327,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,21-12-2020,50536,0,226.286,2054,0,13.429,1228.726,0,5.502,49.941,0,0.327,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,22-12-2020,50536,0,226.286,2054,0,13.429,1228.726,0,5.502,49.941,0,0.327,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,23-12-2020,50536,0,226.286,2054,0,13.429,1228.726,0,5.502,49.941,0,0.327,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,24-12-2020,50536,0,226.286,2054,0,13.429,1228.726,0,5.502,49.941,0,0.327,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,25-12-2020,50536,0,226.286,2054,0,13.429,1228.726,0,5.502,49.941,0,0.327,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,26-12-2020,50536,0,226.286,2054,0,13.429,1228.726,0,5.502,49.941,0,0.327,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,27-12-2020,51848,1312,187.429,2158,104,14.857,1260.626,31.9,4.557,52.469,2.529,0.361,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,28-12-2020,51848,0,187.429,2158,0,14.857,1260.626,0,4.557,52.469,0,0.361,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,29-12-2020,51848,0,187.429,2158,0,14.857,1260.626,0,4.557,52.469,0,0.361,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,30-12-2020,51848,0,187.429,2158,0,14.857,1260.626,0,4.557,52.469,0,0.361,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,31-12-2020,51848,0,187.429,2158,0,14.857,1260.626,0,4.557,52.469,0,0.361,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,01-01-2021,51848,0,187.429,2158,0,14.857,1260.626,0,4.557,52.469,0,0.361,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,02-01-2021,51848,0,187.429,2158,0,14.857,1260.626,0,4.557,52.469,0,0.361,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,03-01-2021,52709,861,123,2221,63,9,1281.56,20.934,2.991,54.001,1.532,0.219,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,04-01-2021,52709,0,123,2221,0,9,1281.56,0,2.991,54.001,0,0.219,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,05-01-2021,52709,0,123,2221,0,9,1281.56,0,2.991,54.001,0,0.219,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,06-01-2021,52709,0,123,2221,0,9,1281.56,0,2.991,54.001,0,0.219,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,07-01-2021,52709,0,123,2221,0,9,1281.56,0,2.991,54.001,0,0.219,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,08-01-2021,52709,0,123,2221,0,9,1281.56,0,2.991,54.001,0,0.219,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,09-01-2021,52709,0,123,2221,0,9,1281.56,0,2.991,54.001,0,0.219,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,10-01-2021,53489,780,111.429,2277,56,8,1300.525,18.965,2.709,55.363,1.362,0.195,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,11-01-2021,53489,0,111.429,2277,0,8,1300.525,0,2.709,55.363,0,0.195,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
